yearstart,locationdesc,class,question,data_value,sample_size
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.9,1903.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,27.8,290.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,29.2,3166.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.2,1588.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,41.6,277.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.1,488.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,43.0,358.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,44.8,2189.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.3,513.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.2,4355.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.9,1503.0
2011,Illinois,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.9,5355.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,31.8,1450.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.4,878.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.7,1106.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37.3,1035.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,40.5,1466.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,26.3,357.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.0,103.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,30.2,756.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.1,990.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.5,1481.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.8,1771.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,41.0,2648.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,30.9,65.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.9,2242.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,30.0,1164.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,29.7,4806.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.3,2992.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,39.1,251.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,29.4,949.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,24.7,795.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,39.7,3242.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,31.3,926.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.9,6518.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.9,1998.0
2011,Indiana,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.8,8048.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.2,999.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.2,721.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37.1,979.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.4,1012.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.9,1652.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,25.6,376.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,29.6,53.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.7,682.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.7,846.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.7,1209.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,39.1,1377.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.5,2363.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,20.0,57.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37.5,2049.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,31.1,956.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,30.6,3946.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.4,2393.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.9,189.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,30.1,579.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.7,464.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,40.9,2952.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37.1,109.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.0,6413.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.7,1983.0
2011,Iowa,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.8,6898.0
2011,Kansas,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,30.9,3008.0
2011,Kansas,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.0,2259.0
